source,review_description,rating,review_date,sentiment
Google Play,Great app o also waiting to fix the hashtag option and trend page also will be nice if we can join same all our Facebook friends or follower as instegram and option to share any video to another app or downloa I have great suggestions to give the first all first 50 millions the Install it and use it the blue confirm they deserve it because they trust and make other trust,5,2023-07-07 21:16:56,Positive
Google Play,it's Very Good App like Instagram make early account to take your Name,5,2023-07-06 09:45:51,Positive
Google Play,I love this app so much it's better than Twitter not gonna lie,5,2023-07-06 21:41:13,Positive
Google Play,This is not opening,1,2023-07-13 16:59:59,Negative
Google Play,"This application is good but there are no trending features, I hope it can be developed again",4,2023-07-07 02:04:43,Positive
Google Play,App is crushing while posting a thread with photo. Besides it uses more phone ram & lag the whole device.,2,2023-07-06 11:39:39,Negative
Google Play,This is a good app,5,2023-07-06 03:58:41,Positive
Google Play,It keeps on glitching it looks like a broken phone whenever I open the app,3,2023-07-06 05:01:05,Neutral
Google Play,Basically a poor man's Twitter,1,2023-07-09 06:26:56,Negative
Google Play,"This app is the worst version of Twitter, the only thing Lark Lukerberg knows is copy paste from other apps. Twitter is way ahead of this mid app.",1,2023-07-06 15:37:46,Negative
Google Play,"Cool interface. Nice idea. However, I'm unable to browse different locations in my phone to add a photo or video to my post. This is significant issue and a turn off",3,2023-07-07 15:45:47,Neutral
Google Play,"First time trying threads app basically just instagram based text or comments section, maybe the different between this app and twitter from the POV of user where at twitter users tend to hides their real name/username or alter account but it is different within this threads app automatically sync uname with instagram",4,2023-07-06 18:29:15,Positive
Google Play,"Add thread *pinned 📌* feature , That would be very cool",3,2023-07-07 02:59:58,Neutral
Google Play,Great Application,5,2023-07-06 13:08:32,Positive
Google Play,Is very realy,5,2023-07-09 20:48:13,Positive
Google Play,Great app and much better than Twitter.,5,2023-07-06 10:48:21,Positive
Google Play,Very impressed I like this app,5,2023-07-06 21:21:47,Positive
Google Play,Innovate something you theifs,1,2023-07-22 11:15:32,Negative
Google Play,"Very disappointed,first of all we can't logout,then when I am opening Instagram the app keeps automatically logout",1,2023-07-22 13:51:15,Negative
Google Play,"This app has potential, but it needs an explore option, hashtags, and promotion.",3,2023-07-06 17:36:13,Neutral
Google Play,"Bug where instagram link not appear when visitting someone thread account, no 'recent activity' so you can't see liked or saved threads",4,2023-07-07 07:34:40,Positive
