recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,steam_purchase,received_for_free,review_cleaned,review_normalized
206722282,76561198140399168,176,27,3423,0,en,"Currently playing the original and I can't believe people are saying the original is better, since I only ever played the first one and not this one I'm not so nostalgic for the original and can confidently say this is the definitive version of the game and the best way to experience the story. The pacing is far better, the puzzles are cooler, the atmosphere is 10 times as scary and unsettling, the voice acting and dialogue is so much better, there's gonna be about three times as much gameplay time than the original coming in blind, the graphics are stunning, although poorly optimised which is about the only bad thing I can think of about this game. This is one of the few games I could confidently rate 10/10, it's actually a masterpiece.",1760458937,1760458937,True,0,0,0.5,False,False,currently playing original cant believe people saying original better since ever played first one one im nostalgic original confidently say definitive version game best way experience story pacing far better puzzle cooler atmosphere time scary unsettling voice acting dialogue much better there gon na three time much gameplay time original coming blind graphic stunning although poorly optimised bad thing think game one game could confidently rate actually masterpiece,currently playing original cannot believe people saying original better since ever played first one one i am nostalgic original confidently say definitive version game best way experience story pacing far better puzzle cooler atmosphere time scary unsettling voice acting dialogue much better there gon na three time much gameplay time original coming blind graphic stunning although poorly optimised bad thing think game one game could confidently rate actually masterpiece
206718527,76561198035136001,284,13,1024,0,en,"it is a perfect game, and I mean that in the most literal sense. I can't think of a bad thing.",1760455678,1760455678,True,0,0,0.5,True,False,perfect game mean literal sense cant think bad thing,perfect game mean literal sense cannot think bad thing
206704307,76561199437341499,0,4,4669,14,en,"My rig: Ryzen 7800x3D, Asus Tuf  4090. Running  the game at max settings, native 1440, locked 60fps.  One of my all time favorites, For me this game is near perfect, looks great, sounds great, plays great. If I had to nitpick I would say I feel the game pacing drags on towards the end. Not a big deal really.",1760442195,1760442195,True,0,0,0.5,True,False,rig ryzen xd asus tuf running game max setting native locked fps one time favorite game near perfect look great sound great play great nitpick would say feel game pacing drag towards end big deal really,rig ryzen xd asus tuf running game max setting native locked fps one time favorite game near perfect look great sound great play great nitpick would say feel game pacing drag towards end big deal really
206677677,76561198251171284,37,20,1310,0,en,"The atmosphere in this game is incredible, from the fog to the disgusting monsters, making it feel like you are actually in sillent hill. I enjoyed the mystery in the story and how we slowly figure out whats actually happening in this town.",1760403587,1760403587,True,0,0,0.5,False,False,atmosphere game incredible fog disgusting monster making feel like actually sillent hill enjoyed mystery story slowly figure whats actually happening town,atmosphere game incredible fog disgusting monster making feel like actually sillent hill enjoyed mystery story slowly figure whats actually happening town
206670106,76561198331189736,0,209,749,10,en,"It's pretty good, I guess. The original is better, and I'm not just saying that to be an elitist snob who thinks that anything new is automatically bad, it's just that the original was far more unique and stylized, it felt like something I've never played before and it kept my attention over the entire runtime to my surprise. The remake hits all the same plot points with greatly refined controls and beautiful graphics, but I can't help but feel like something's been lost. It fails to hold my attention like the original did, it feels like something I've played a million times before, it misses the dreamlike atmosphere and feeling of creativity that the original had. I'm recommending it because others will probably enjoy it, but much like the RE4 remake, it feels like the original game with all of the stylistic and creative elements sanded down to appeal to a broader audience.",1760394451,1760394451,True,0,0,0.5,False,False,pretty good guess original better im saying elitist snob think anything new automatically bad original far unique stylized felt like something ive never played kept attention entire runtime surprise remake hit plot point greatly refined control beautiful graphic cant help feel like somethings lost fails hold attention like original feel like something ive played million time miss dreamlike atmosphere feeling creativity original im recommending others probably enjoy much like remake feel like original game stylistic creative element sanded appeal broader audience,pretty good guess original better i am saying elitist snob think anything new automatically bad original far unique stylized felt like something i have never played kept attention entire runtime surprise remake hit plot point greatly refined control beautiful graphic cannot help feel like somethings lost fails hold attention like original feel like something i have played million time miss dreamlike atmosphere feeling creativity original i am recommending others probably enjoy much like remake feel like original game stylistic creative element sanded appeal broader audience
206666572,76561199414588351,0,6,1278,0,en,"3/5 love the original, this game was great UNTIL the prison,labyrinth and final Lakeview hotel. My gosh what an endless chore backtracking and finding all the keys etc. very disappointing, they padded this game by 6hrs. Go w the og if you can find it",1760390853,1760390853,True,0,0,0.5,False,False,love original game great prisonlabyrinth final lakeview hotel gosh endless chore backtracking finding key etc disappointing padded game hr go w og find,love original game great prisonlabyrinth final lakeview hotel gosh endless chore backtracking finding key etc disappointing padded game hr go w og find
206662105,76561199369205430,0,6,4544,29,en,"it's 95% the same of what i loved about the original, and is twice as fun to play 9.6/10",1760386792,1760386792,True,0,0,0.5,False,False,loved original twice fun play,loved original twice fun play
206653160,76561197982784664,0,43,2798,0,en,"While I dont think the game is quite as good as the majority of the reviews on Steam it's still a very good game. It is very atmospheric, has a nostalgic tone, wonderful music and is an excellent horror survival game for the most. However the game is perhaps somewhat too long and becomes repetitive towards the end and some of the puzzles - of which there are a lot- are far-fetched.",1760379577,1760379577,True,0,0,0.5,True,False,dont think game quite good majority review steam still good game atmospheric nostalgic tone wonderful music excellent horror survival game however game perhaps somewhat long becomes repetitive towards end puzzle lot farfetched,do not think game quite good majority review steam still good game atmospheric nostalgic tone wonderful music excellent horror survival game however game perhaps somewhat long becomes repetitive towards end puzzle lot farfetched
206616756,76561198004580848,0,8,1206,0,en,"A remake that not only captures the spirit of the original, but actually improves on it.",1760341248,1760341248,True,0,0,0.5,False,False,remake capture spirit original actually improves,remake capture spirit original actually improves
206606402,76561199142585298,0,23,1920,0,en,"This game is amazing! This is definitely one of the best horror games I have ever played. It has an amazing story one of the best stories ever in a video game I have seen, I mean if you really start digging deep and go back to play the game you'll some references like in the abstract daddy boss arena, pyramid head, the dialogue everything down to the environment was specially crafted with some great scares but more importantly to relay a message. Doesn't mean it's perfect though my only complaint is the repetitive cycle to it; mostly, enter location, find puzzle, find puzzle pieces through different sections of the area, put it together, chase or boss or big HOLE, then rinse and repeat, it gets a little stale sometimes but I think areas like Lakeview Hotel especially after Tolka Prison and Labyrinth was really refreshing. Overall you should definitely play this game if you are even some what intrigued for this game is a must play.",1760325743,1760325743,True,0,0,0.5,True,False,game amazing definitely one best horror game ever played amazing story one best story ever video game seen mean really start digging deep go back play game youll reference like abstract daddy bos arena pyramid head dialogue everything environment specially crafted great scare importantly relay message doesnt mean perfect though complaint repetitive cycle mostly enter location find puzzle find puzzle piece different section area put together chase bos big hole rinse repeat get little stale sometimes think area like lakeview hotel especially tolka prison labyrinth really refreshing overall definitely play game even intrigued game must play,game amazing definitely one best horror game ever played amazing story one best story ever video game seen mean really start digging deep go back play game youll reference like abstract daddy bos arena pyramid head dialogue everything environment specially crafted great scare importantly relay message doesnt mean perfect though complaint repetitive cycle mostly enter location find puzzle find puzzle piece different section area put together chase bos big hole rinse repeat get little stale sometimes think area like lakeview hotel especially tolka prison labyrinth really refreshing overall definitely play game even intrigued game must play
206597152,76561198969782582,60,19,1802,0,en,"Fantastic remake, very beautiful, very fun. But it could never replace the original <3",1760314223,1760314223,True,0,0,0.5,True,False,fantastic remake beautiful fun could never replace original,fantastic remake beautiful fun could never replace original
206576260,76561198006719960,0,24,1106,0,en,"Playing Silent Hill 2 Remake on PC felt like stepping into a nightmare I didn’t want to wake from. The graphics are absolutely stunning—every foggy street and decaying hallway looks disturbingly real. I kept stopping just to take it all in, even when I knew something awful was lurking nearby.  Combat surprised me. It’s intense and nerve-wracking in the best way. Every encounter feels like a fight for survival, especially when ammo runs low and you’re forced to rely on whatever’s in reach. The sound design makes it even worse—in a good way. The ambient noise, the music, the way monsters groan and shuffle—it all got under my skin.  But what really stuck with me was the story. James’s journey is still one of the most haunting and emotionally raw narratives I’ve ever played. It doesn’t just scare you—it makes you think. I found myself reflecting on guilt, grief, and denial long after I shut the game off. That said, I’m really hoping they release the Born From A Wish DLC soon. Maria’s story adds so much depth, and without it, her character feels incomplete. I want to see her side of things—her pain, her motives.  All in all, this remake was incredible. It’s beautiful, terrifying, and deeply human.",1760295446,1760295446,True,0,0,0.5,True,False,playing silent hill remake pc felt like stepping nightmare didnt want wake graphic absolutely stunningevery foggy street decaying hallway look disturbingly real kept stopping take even knew something awful lurking nearby combat surprised intense nervewracking best way every encounter feel like fight survival especially ammo run low youre forced rely whatevers reach sound design make even worsein good way ambient noise music way monster groan shuffleit got skin really stuck story james journey still one haunting emotionally raw narrative ive ever played doesnt scare youit make think found reflecting guilt grief denial long shut game said im really hoping release born wish dlc soon maria story add much depth without character feel incomplete want see side thingsher pain motif remake incredible beautiful terrifying deeply human,playing silent hill remake pc felt like stepping nightmare didnt want wake graphic absolutely stunningevery foggy street decaying hallway look disturbingly real kept stopping take even knew something awful lurking nearby combat surprised intense nervewracking best way every encounter feel like fight survival especially ammo run low youre forced rely whatevers reach sound design make even worsein good way ambient noise music way monster groan shuffleit got skin really stuck story james journey still one haunting emotionally raw narrative i have ever played doesnt scare youit make think found reflecting guilt grief denial long shut game said i am really hoping release born wish dlc soon maria story add much depth without character feel incomplete want see side thingsher pain motif remake incredible beautiful terrifying deeply human
206559859,76561198059568679,857,79,2826,327,en,"Game of the Year, definitely, at least for me. Yeah, there are some small issues, but this story, this atmosphere - it always makes me happy and cry. So, yes, its beautiful game, its a peace of art! I wish i could visit Silent Hill one day...",1760283984,1760283984,True,0,0,0.5,False,False,game year definitely least yeah small issue story atmosphere always make happy cry yes beautiful game peace art wish could visit silent hill one day,game year definitely least yeah small issue story atmosphere always make happy cry yes beautiful game peace art wish could visit silent hill one day
206526070,76561198068240255,512,51,2151,24,en,soundtrack is godly. gameplay is simple but effective. graphics look good. story is disturbing. perfect horror game!,1760258437,1760258437,True,0,0,0.5,False,False,soundtrack godly gameplay simple effective graphic look good story disturbing perfect horror game,soundtrack godly gameplay simple effective graphic look good story disturbing perfect horror game
206511914,76561199024749677,57,3,1757,73,en,"Best horror game of 2024 (past 2 decades), you doing yourself a disservice not playing it. Check to see if you can at least get 60 fps playing this game ( with at least med shadows)",1760243820,1760243820,True,0,0,0.5,True,False,best horror game past decade disservice playing check see least get fps playing game least med shadow,best horror game past decade disservice playing check see least get fps playing game least med shadow
206480583,76561198119708536,0,34,3088,0,en,"The Silent Hill 2 remake truly reinforces the fact that video games can be a work of art. This game kept me engaged in so many avenues that I'd forgotten a video game could have me so emotionally invested in what was happening on screen. Luke Roberts performance here really brought emotional depth and impact that damn near brought me to tears. Bloober team did an amazing job of taking an old classic horror and expanding on its strengths, making something old fans and new could experience from a new perspective. I would consider this game a modern all time classic, definitely one of my favorite releases in the past ten years.",1760213948,1760213948,True,0,0,0.5,True,False,silent hill remake truly reinforces fact video game work art game kept engaged many avenue id forgotten video game could emotionally invested happening screen luke robert performance really brought emotional depth impact damn near brought tear bloober team amazing job taking old classic horror expanding strength making something old fan new could experience new perspective would consider game modern time classic definitely one favorite release past ten year,silent hill remake truly reinforces fact video game work art game kept engaged many avenue id forgotten video game could emotionally invested happening screen luke robert performance really brought emotional depth impact damn near brought tear bloober team amazing job taking old classic horror expanding strength making something old fan new could experience new perspective would consider game modern time classic definitely one favorite release past ten year
206477929,76561198045656185,0,5,1086,1,en,"Love the game, love the new re-enhanced version. Dislike the controls, and I can't change them.",1760211984,1760211984,True,0,0,0.5,True,False,love game love new reenhanced version dislike control cant change,love game love new reenhanced version dislike control cannot change
206474721,76561198044922270,0,2,4939,0,en,"Amazing job on the remake, great bosses, disturbing enemies, everything has its own meaning, and the sountrack its absolute perfection.  Both this and the original are on my top list of horror games, i already finish it like 6 times and i'm not even close to get tired of it.  Highly recommended, for both veterans and new players of the franchise.",1760209622,1760209622,True,0,0,0.5,True,False,amazing job remake great boss disturbing enemy everything meaning sountrack absolute perfection original top list horror game already finish like time im even close get tired highly recommended veteran new player franchise,amazing job remake great boss disturbing enemy everything meaning sountrack absolute perfection original top list horror game already finish like time i am even close get tired highly recommended veteran new player franchise
206459895,76561198091423748,0,3,2232,0,en,"One of those games where you play it for the first time and then never get that revelation again. Very, very well done. Game play is seldom frustrating, puzzles are decently challenging, and the way the map + level design work together is a genuine treat. Wholeheartedly recommend.",1760200095,1760200095,True,0,0,0.5,False,False,one game play first time never get revelation well done game play seldom frustrating puzzle decently challenging way map level design work together genuine treat wholeheartedly recommend,one game play first time never get revelation well done game play seldom frustrating puzzle decently challenging way map level design work together genuine treat wholeheartedly recommend
206450685,76561197971819774,0,26,2709,273,en,"Having played through the game............. what can I say.  I played silent hill 2 when it came out. It was a masterpiece of it's time. Sure it had clunky combat and other issues but that wasn't what it was about, it was the mood, the story, James journey to self remeberence of the truth.   As for this remake........... is it a bad game? No not at all.  Is it unsilent hill like? Yes, in many ways? Yes.  I can appericate the idea of the development team adding new content, but to be honest..... god at times did it make the game just drag way too long. It is MUCH longer then the prior old game and I can't say that's one of it's positives.  Some of the best parts to me were when they STOPPED having so many god damn monsters around and just let the town be...... the TOWN. I understand wanting to improve the combat, but was it.... needed in the end? No. I felt it detracted a lot more. It felt like........ playing say RE2 Remake...... Not a Silent Hill game, and that's a problem.  Story wise....... similar..... yet different, I did enjoy the changes and the recall moments of the past game that happened from time to time. In the end it is still the same story, though a few more endings...... needed? Not really but hey whatever.  I will say I was fine with everyone's voiceovers for the most part except mary's. The ...... lines just arn't delievered the same way with the same emotion and feeling....... hurts the story honestly. I'd rather have a mod that would put back in the old voice actor.   In the end..... good game...... just not a very good...... specifically silent hill game.  The magic of team silent was lost at 4, and it's never been quite the same since.",1760194555,1760809751,True,0,0,0.4054749906063079,False,False,played game say played silent hill came masterpiece time sure clunky combat issue wasnt mood story james journey self remeberence truth remake bad game unsilent hill like yes many way yes appericate idea development team adding new content honest god time make game drag way long much longer prior old game cant say thats one positive best part stopped many god damn monster around let town town understand wanting improve combat needed end felt detracted lot felt like playing say remake silent hill game thats problem story wise similar yet different enjoy change recall moment past game happened time time end still story though ending needed really hey whatever say fine everyones voiceovers part except mary line arnt delievered way emotion feeling hurt story honestly id rather mod would put back old voice actor end good game good specifically silent hill game magic team silent lost never quite since,played game say played silent hill came masterpiece time sure clunky combat issue wasnt mood story james journey self remeberence truth remake bad game unsilent hill like yes many way yes appericate idea development team adding new content honest god time make game drag way long much longer prior old game cannot say thats one positive best part stopped many god damn monster around let town town understand wanting improve combat needed end felt detracted lot felt like playing say remake silent hill game thats problem story wise similar yet different enjoy change recall moment past game happened time time end still story though ending needed really hey whatever say fine everyones voiceovers part except mary line arnt delievered way emotion feeling hurt story honestly id rather mod would put back old voice actor end good game good specifically silent hill game magic team silent lost never quite since
206363475,76561199379621776,0,13,857,0,en,super fun and scary the music is the cherry on top love this game good story also  ,1760122533,1760122533,True,0,0,0.5,True,False,super fun scary music cherry top love game good story also,super fun scary music cherry top love game good story also
206351084,76561198067739906,317,7,1164,29,en,"I think it's best to view this as an adaption of the original game rather than a remake. Looking through the lens of the original there is a lot I want to nitpick but ultimately I can tell they are nitpicks and so far the game is pretty great. A lot is different and a lot is still the same. It's a new way to experience the story of the game and it's great to have.  If the original game was easily available on modern platforms it'd be easy to put aside any nitpicks or gripes. As it stands it can be tedious to outright blasphemous to get a hold of and if it was ported in a similar way to the MGS Collection a lot of the salt would wash away.  Apart from that so far the game is really good from the atmosphere, characters and environments all embody the soul of the original while still feeling fresh and new.",1760115252,1760115252,True,0,0,0.5,False,False,think best view adaption original game rather remake looking lens original lot want nitpick ultimately tell nitpicks far game pretty great lot different lot still new way experience story game great original game easily available modern platform itd easy put aside nitpicks gripe stand tedious outright blasphemous get hold ported similar way mg collection lot salt would wash away apart far game really good atmosphere character environment embody soul original still feeling fresh new,think best view adaption original game rather remake looking lens original lot want nitpick ultimately tell nitpicks far game pretty great lot different lot still new way experience story game great original game easily available modern platform itd easy put aside nitpicks gripe stand tedious outright blasphemous get hold ported similar way mg collection lot salt would wash away apart far game really good atmosphere character environment embody soul original still feeling fresh new
206302722,76561197996507815,0,3,4187,0,en,Really good game! The graphics are amazing and the gameplay is perfect! 100% good buy.,1760059619,1760059619,True,0,0,0.5,True,False,really good game graphic amazing gameplay perfect good buy,really good game graphic amazing gameplay perfect good buy
206292614,76561199101917823,39,29,1331,33,en,"Very good game, it was a horror game more for my computer trying to run it at the lowest settings than for me. Amazing story and combat. Puzzles are easy tho and mostly just you running with a code to somewhere to type it. Everything else pretty good, also firstly check if you can run it, so you don't waste 70 or 80 euros.",1760046794,1760046794,True,0,0,0.5,True,False,good game horror game computer trying run lowest setting amazing story combat puzzle easy tho mostly running code somewhere type everything else pretty good also firstly check run dont waste euro,good game horror game computer trying run lowest setting amazing story combat puzzle easy tho mostly running code somewhere type everything else pretty good also firstly check run do not waste euro
206279374,76561198068303757,0,12,601,0,en,"While I do give this game a recommendation, there are a lot of issues.  Performance is kinda rough, even when running on DX11 instead of DX12, Unreal Engine is a nightmare to deal with as usual. There's a lot of balancing issues between damage taken and damage dealt. Ammo gets picked up infrequently and only in single digits, I've never picked up more than 5 rounds at one time and more often than not you pick up a single bullet. There's also no 2x or 3x for NG+ either to amend this.  Bloober Team have a left a lot of Bloober tropes in the game that feel more like solving a rubix cube in the dark while noises happen around you that don't actually mean or affect anything, and have gone out of their way to shove in their own fanfic and hammer on the memes that made the original so memorable so much that they become tiresome immediately. A visually stunning game and the best Silent Hill we've had in over a decade, no wait, the ONLY Silent Hill we've had in over a decade.",1760034388,1760034388,True,0,0,0.5,False,False,give game recommendation lot issue performance kinda rough even running dx instead dx unreal engine nightmare deal usual there lot balancing issue damage taken damage dealt ammo get picked infrequently single digit ive never picked round one time often pick single bullet there also x x ng either amend bloober team left lot bloober trope game feel like solving rubix cube dark noise happen around dont actually mean affect anything gone way shove fanfic hammer meme made original memorable much become tiresome immediately visually stunning game best silent hill weve decade wait silent hill weve decade,give game recommendation lot issue performance kinda rough even running dx instead dx unreal engine nightmare deal usual there lot balancing issue damage taken damage dealt ammo get picked infrequently single digit i have never picked round one time often pick single bullet there also x x ng either amend bloober team left lot bloober trope game feel like solving rubix cube dark noise happen around do not actually mean affect anything gone way shove fanfic hammer meme made original memorable much become tiresome immediately visually stunning game best silent hill weve decade wait silent hill weve decade
206271489,76561198797743983,0,3,1249,0,en,"Undoubtedly one of the best games ever made, with remarkable depth in its story, steeped in symbolism that haunts the soul, echoing internal conflicts, guilt, and the dark whispers of repressed desire.",1760027548,1760027548,True,0,0,0.5,True,False,undoubtedly one best game ever made remarkable depth story steeped symbolism haunt soul echoing internal conflict guilt dark whisper repressed desire,undoubtedly one best game ever made remarkable depth story steeped symbolism haunt soul echoing internal conflict guilt dark whisper repressed desire
206235100,76561198335650813,0,11,1884,0,en,"Silent Hill 2. One of the only pieces of media that has actually made me cry. This game is perfect in every way. Like most people, I was a little bit skeptical when the game was first announced. I was hoping that the remake would not tarnish the game’s story, and boy did it absolutely NOT disappoint in the slightest. This game is an absolute fucking masterpiece in storytelling. The endings, the soundtrack, the environments, everything. I actually believe the remake is slightly better than the original only because of the improved combat. The story was already perfect to begin with, and the only criticism I could ever give the original was the janky tank controls and combat. I can’t even fault the original for that, since it was more of a produce of its time, rather than a core feature. The combat in the remake is just a straight up improvement. Same amount of resource management, but less frustrating controls. This game might seriously be the greatest video game of all time, at least when it comes to story. Please, do yourself a favor and play this game. The $70 price tag may be intimidating, but I assure you it is worth every single penny. Just be prepared to cry.",1759980228,1759980552,True,0,0,0.5,True,False,silent hill one piece medium actually made cry game perfect every way like people little bit skeptical game first announced hoping remake would tarnish game story boy absolutely disappoint slightest game absolute fucking masterpiece storytelling ending soundtrack environment everything actually believe remake slightly better original improved combat story already perfect begin criticism could ever give original janky tank control combat cant even fault original since produce time rather core feature combat remake straight improvement amount resource management less frustrating control game might seriously greatest video game time least come story please favor play game price tag may intimidating assure worth every single penny prepared cry,silent hill one piece medium actually made cry game perfect every way like people little bit skeptical game first announced hoping remake would tarnish game story boy absolutely disappoint slightest game absolute fucking masterpiece storytelling ending soundtrack environment everything actually believe remake slightly better original improved combat story already perfect begin criticism could ever give original janky tank control combat cannot even fault original since produce time rather core feature combat remake straight improvement amount resource management less frustrating control game might seriously greatest video game time least come story please favor play game price tag may intimidating assure worth every single penny prepared cry
206231712,76561199229635554,0,8,967,0,en,"Amazing game, you can choose combat and puzzle difficulty which is always nice and i gotta admit the ending actually had me emotional",1759975138,1759975138,True,0,0,0.5,True,False,amazing game choose combat puzzle difficulty always nice got ta admit ending actually emotional,amazing game choose combat puzzle difficulty always nice got ta admit ending actually emotional
206228686,76561199236540059,0,13,950,0,en,"Such an incredible remake! The atmosphere is just right, it allowed me to create a cinematic game-play series that captures the eerie essence of Silent Hill. https://youtu.be/tN3VN8JKIDE?si=zO3ECfNmn7N4m1Lh",1759970839,1759970839,True,0,0,0.5,True,False,incredible remake atmosphere right allowed create cinematic gameplay series capture eerie essence silent hill,incredible remake atmosphere right allowed create cinematic gameplay series capture eerie essence silent hill
206224840,76561198060419219,0,55,1090,447,en,"This and Resident Evil 4 remake are the best two remakes, and maybe even games of all time. It's perfect.",1759965487,1760308846,True,0,0,0.5,True,False,resident evil remake best two remake maybe even game time perfect,resident evil remake best two remake maybe even game time perfect
206199909,76561198989538194,131,4,3450,0,en,"I've long wanted to play the remake of one of my favorite games. However, it so happened that I only just finished the entire playthrough - and coincidentally, I'm writing this review on its first anniversary.  Firstly, I still can't believe this game was actually released. I bought it as a way of thanking Team Silent for giving the world such a unique series of games (which, among other things, influenced me). Secondly, I realized I’d be getting a remake of the second installment as well.  It's important to note that, simply due to the unavailability of both retro consoles and original game discs, it would have been difficult for the average player to experience the originals. Now, a new generation of players unfamiliar with the series can explore a modernized version in a convenient format.  I didn't have the chance to try the original game with its authentic gameplay experience. For enthusiasts like me, the Enhanced Edition was created, immersing me in the world of Silent Hill - and with that experience in mind, I constantly compared it to the remake. And you know what? Bloober Team managed to capture almost the entirety of that same atmosphere. During my first playthrough, I couldn’t believe I was reliving the same familiar story. You experience the same emotions as before - from the ambient soundscape of the quiet town (thanks again to the incomparable Akira Yamaoka for the soundtrack) to the oppressive atmosphere of the otherworldly realm.  And indeed, knowing every plot twist didn’t make the game boring at all. On the contrary, the developers almost completely redesigned the levels, making the familiar story feel fresh again. This makes it more engaging even for seasoned players who know the original by heart. The story itself hasn’t undergone any major changes - which is good for both newcomers who want to explore this project and returning fans who simply want to immerse themselves in the same world once more.  One downside is that the game runs on Unreal Engine 5. While I’ll admit the graphics look incredible, the visuals were so demanding that the gameplay suffered from constant frame-rate drops and general instability (which was actually one of the reasons why it took me so long to complete the game). For those with slower PCs, I recommend launching the game with the parameter “-dx11.” Naturally, this disables many of the engine’s advanced features, but it ensures a much more stable experience - at least, that’s what worked for me. The choice of engine is a topic for debate, but this review isn’t about that. The most important thing is that I was able to fully enjoy the game.  In conclusion, the Silent Hill 2 Remake is exactly what it should be. It preserves the spirit and atmosphere of the original while adapting the gameplay to a modern over-the-shoulder format. This gives players a new sense of freedom when controlling James, along with redesigned level architecture and new puzzles. If the reader is faced with the choice of playing the remake instead of the original, I can only encourage that decision - because the developers have meticulously preserved the soul of the game while adapting it to modern standards.  Thank you for reading. Peace to all.",1759939388,1759939388,True,0,0,0.5,True,False,ive long wanted play remake one favorite game however happened finished entire playthrough coincidentally im writing review first anniversary firstly still cant believe game actually released bought way thanking team silent giving world unique series game among thing influenced secondly realized id getting remake second installment well important note simply due unavailability retro console original game disc would difficult average player experience original new generation player unfamiliar series explore modernized version convenient format didnt chance try original game authentic gameplay experience enthusiast like enhanced edition created immersing world silent hill experience mind constantly compared remake know bloober team managed capture almost entirety atmosphere first playthrough couldnt believe reliving familiar story experience emotion ambient soundscape quiet town thanks incomparable akira yamaoka soundtrack oppressive atmosphere otherworldly realm indeed knowing every plot twist didnt make game boring contrary developer almost completely redesigned level making familiar story feel fresh make engaging even seasoned player know original heart story hasnt undergone major change good newcomer want explore project returning fan simply want immerse world one downside game run unreal engine ill admit graphic look incredible visuals demanding gameplay suffered constant framerate drop general instability actually one reason took long complete game slower pc recommend launching game parameter dx naturally disables many engine advanced feature ensures much stable experience least thats worked choice engine topic debate review isnt important thing able fully enjoy game conclusion silent hill remake exactly preserve spirit atmosphere original adapting gameplay modern overtheshoulder format give player new sense freedom controlling james along redesigned level architecture new puzzle reader faced choice playing remake instead original encourage decision developer meticulously preserved soul game adapting modern standard thank reading peace,i have long wanted play remake one favorite game however happened finished entire playthrough coincidentally i am writing review first anniversary firstly still cannot believe game actually released bought way thanking team silent giving world unique series game among thing influenced secondly realized id getting remake second installment well important note simply due unavailability retro console original game disc would difficult average player experience original new generation player unfamiliar series explore modernized version convenient format didnt chance try original game authentic gameplay experience enthusiast like enhanced edition created immersing world silent hill experience mind constantly compared remake know bloober team managed capture almost entirety atmosphere first playthrough couldnt believe reliving familiar story experience emotion ambient soundscape quiet town thanks incomparable akira yamaoka soundtrack oppressive atmosphere otherworldly realm indeed knowing every plot twist didnt make game boring contrary developer almost completely redesigned level making familiar story feel fresh make engaging even seasoned player know original heart story hasnt undergone major change good newcomer want explore project returning fan simply want immerse world one downside game run unreal engine ill admit graphic look incredible visuals demanding gameplay suffered constant framerate drop general instability actually one reason took long complete game slower pc recommend launching game parameter dx naturally disables many engine advanced feature ensures much stable experience least thats worked choice engine topic debate review isnt important thing able fully enjoy game conclusion silent hill remake exactly preserve spirit atmosphere original adapting gameplay modern overtheshoulder format give player new sense freedom controlling james along redesigned level architecture new puzzle reader faced choice playing remake instead original encourage decision developer meticulously preserved soul game adapting modern standard thank reading peace
206191367,76561199213784564,10,5,918,0,en,Scary af & also puts your head on a space where concentration and puzzle solving is  actually fun to do..,1759931582,1759931582,True,0,0,0.5,True,False,scary af also put head space concentration puzzle solving actually fun,scary af also put head space concentration puzzle solving actually fun
206170431,76561198173417401,0,12,1627,0,en,"Great game good remake, but play the original PS2 version if you can",1759903665,1759903665,True,0,0,0.5,True,False,great game good remake play original p version,great game good remake play original p version
206170221,76561199125423471,0,3,5439,0,en,An absolute perfect remake of the best horror game ever made. Also one of the best looking games to date. If you want horror look no further. Silent Hill is calling.,1759903304,1759903304,True,0,0,0.5,True,False,absolute perfect remake best horror game ever made also one best looking game date want horror look silent hill calling,absolute perfect remake best horror game ever made also one best looking game date want horror look silent hill calling
